ctime,relid,schemaname,relname,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit,relid,schemaname,relname,seq_scan,last_seq_scan,seq_tup_read,idx_scan,last_idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_tup_newpage_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
1707243668.225980,24594,public,account_permission,817,3100,297,1722,,,,,24594,public,account_permission,3,2024-01-16 18:27:37.982201-06,106701,581,2024-02-06 12:18:23.360974-06,902,35567,149,0,0,149,35567,149,0,0,2024-01-16 18:18:59.502045-06,2024-01-16 17:23:24.339305-06,2024-01-16 18:19:00.591391-06,2024-01-16 17:23:24.983232-06,1,1,1,1
1707243668.225980,24699,public,last_trade,443,2443573,163,232604,0,0,1,0,24699,public,last_trade,151983,2024-02-06 12:20:37.863587-06,259830037,115847,2024-02-06 12:20:37.863587-06,115805,3425,2340,0,2171,169,3425,168,320,0,2024-01-16 18:19:06.395458-06,2024-01-16 17:23:29.053233-06,2024-01-16 18:19:06.460196-06,2024-02-06 09:37:02.595705-06,1,1,1,6
1707243668.225980,24620,public,watch_item,6828,16188,2740,5595,,,,,24620,public,watch_item,7,2024-01-22 20:20:43.18708-06,2002869,2193,2024-02-06 12:20:35.773863-06,46562,500717,37,0,0,37,500717,37,37,0,2024-01-16 18:18:51.257762-06,2024-01-16 17:23:19.897808-06,2024-01-16 18:18:55.089135-06,2024-01-16 17:23:24.141576-06,1,1,1,1
1707243668.225980,24617,public,holding_summary,9104,33336,5705,51558,,,,,24617,public,holding_summary,8,2024-01-16 18:32:27.830217-06,1244495,17488,2024-02-06 12:20:37.898352-06,136155,248903,1277,92,434,843,248896,1008,1244,4,2024-01-16 18:18:55.112993-06,2024-01-16 17:23:32.707021-06,2024-01-16 18:18:57.58752-06,2024-01-16 17:23:34.988777-06,1,1,1,1
1707243668.225980,24682,public,daily_market,222235,260327406,247720,2431462,0,0,1,0,24682,public,daily_market,5,2024-01-16 17:38:24.010625-06,13408875,154244,2024-02-06 12:20:37.863587-06,260567131,4469625,1196,0,1,1195,4469625,1196,1196,0,2024-01-16 18:18:35.450753-06,2024-01-16 17:25:18.255485-06,2024-01-16 18:19:53.62724-06,2024-01-16 17:27:22.629253-06,1,1,1,1
1707243668.225980,24653,public,trade,487180151,58428523,1696345,201988,0,0,1,0,24653,public,trade,394,2024-02-06 12:20:35.773863-06,33350655084,41981,2024-02-06 12:20:46.173691-06,20884683,86401369,3900,0,402,1857,86401336,3553,5150,1369,2024-01-16 18:03:14.74225-06,,2024-01-16 18:21:18.378289-06,,1,0,1,0
1707243668.225980,24648,public,settlement,2353374,819104,505430,89867,0,0,1,0,24648,public,settlement,2,2024-01-16 17:43:59.754132-06,86400000,27975,2024-02-06 12:20:35.773863-06,27970,86401244,1631,0,163,1468,86401244,1630,2864,1244,2024-01-16 18:11:39.899644-06,2024-01-16 17:31:18.062284-06,2024-01-16 18:22:13.183998-06,2024-01-16 18:10:13.626909-06,1,1,1,1
1707243668.225980,24631,public,cash_transaction,2591565,1264365,465121,85992,0,0,1,0,24631,public,cash_transaction,1,2024-01-16 17:44:54.183489-06,79488129,26243,2024-02-06 12:20:35.773863-06,26221,79489281,1763,0,66,1697,79489281,1762,2895,1152,2024-01-16 18:03:15.487509-06,2024-01-16 17:33:17.781429-06,2024-01-16 18:17:24.371464-06,,1,1,1,0
1707243668.225980,24663,public,trade_history,5314433,1533124,840738,112880,,,,,24663,public,trade_history,6,2024-01-16 18:29:40.402495-06,622084722,36387,2024-02-06 12:20:37.863587-06,85040,207364781,0,0,0,0,207364757,24,3183,3207,2024-01-16 18:03:14.542754-06,,2024-01-16 18:18:51.184551-06,,1,0,1,0
1707243728.275590,24666,public,trade_request,145,8187,149,2245,0,0,1,0,24666,public,trade_request,3576,2024-02-06 12:20:37.863587-06,23779,646,2024-02-06 12:07:44.863321-06,614,550,0,526,0,0,6,20,42,16,2024-01-16 18:19:09.665652-06,2024-02-06 12:05:44.937049-06,2024-01-16 18:19:09.666203-06,2024-02-06 12:04:45.19057-06,1,10,1,19
1707243728.275590,24671,pg_toast,pg_toast_24666,0,0,1,0,,,,,24671,pg_toast,pg_toast_24666,1,2024-01-16 16:54:30.084384-06,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.666142-06,,,,1,0,0,0
1707243728.275590,2619,pg_catalog,pg_statistic,626,58569,118,128399,12953,224785,231,107938,2619,pg_catalog,pg_statistic,0,,0,58075,2024-02-06 12:22:08.298072-06,55641,218,943,0,282,661,627,37,1161,6,2024-01-16 18:19:06.816791-06,2024-01-16 18:22:58.211138-06,,,1,4,0,0
1707243728.275590,1247,pg_catalog,pg_type,210,450703,267,917913,0,0,1,0,1247,pg_catalog,pg_type,0,,0,451561,2024-02-06 12:22:08.298072-06,449444,512,0,0,0,0,701,32,0,32,2024-01-16 18:19:06.930445-06,2024-01-23 13:12:30.896381-06,2024-01-16 18:19:06.961275-06,,1,2,1,0
1707243728.275590,24614,public,holding_history,3157527,21903967,732303,12505,,,,,24614,public,holding_history,7,2024-01-16 18:28:34.297346-06,347384598,534,2024-02-06 12:17:06.595747-06,863,115796526,0,0,0,0,115796526,0,1660,1660,2024-01-16 18:03:14.692903-06,2024-01-16 17:30:17.792103-06,2024-01-16 18:11:39.678885-06,,1,1,1,0
1707243728.275590,2836,pg_toast,pg_toast_1255,53,329,38,309,,,,,2836,pg_toast,pg_toast_1255,0,,0,259,2024-02-06 11:42:41.981139-06,404,8,0,0,0,0,11,0,8,0,2024-01-16 18:19:04.29416-06,,,,1,0,0,0
1707243728.275590,4171,pg_toast,pg_toast_1247,0,0,1,0,,,,,4171,pg_toast,pg_toast_1247,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:06.948402-06,,,,1,0,0,0
1707243728.275590,2830,pg_toast,pg_toast_2604,0,0,1,0,,,,,2830,pg_toast,pg_toast_2604,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.58847-06,,,,1,0,0,0
1707243728.275590,2832,pg_toast,pg_toast_2606,0,0,1,0,,,,,2832,pg_toast,pg_toast_2606,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:07.378213-06,,,,1,0,0,0
1707243728.275590,4157,pg_toast,pg_toast_2612,0,0,1,0,,,,,4157,pg_toast,pg_toast_2612,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.489749-06,,,,1,0,0,0
1707243728.275590,4159,pg_toast,pg_toast_2600,0,0,1,0,,,,,4159,pg_toast,pg_toast_2600,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:08.428303-06,,,,1,0,0,0
1707243728.275590,2840,pg_toast,pg_toast_2619,12953,224785,231,107938,,,,,2840,pg_toast,pg_toast_2619,0,,0,44331,2024-02-06 12:21:08.272988-06,724841,5241,0,2321,0,0,2940,60,7562,60,2024-01-16 18:19:06.840444-06,2024-01-16 18:22:58.345658-06,,,1,6,0,0
1707243728.275590,3439,pg_toast,pg_toast_3381,0,0,1,0,,,,,3439,pg_toast,pg_toast_3381,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.623986-06,,,,1,0,0,0
1707243728.275590,3430,pg_toast,pg_toast_3429,0,0,1,0,,,,,3430,pg_toast,pg_toast_3429,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.63171-06,,,,1,0,0,0
1707243728.275590,2838,pg_toast,pg_toast_2618,39,1117,5,1620,,,,,2838,pg_toast,pg_toast_2618,0,,0,879,2024-02-06 12:22:08.298072-06,2569,0,0,0,0,0,287,0,0,0,2024-01-16 18:19:07.049388-06,,,,1,0,0,0
1707243728.275590,2336,pg_toast,pg_toast_2620,0,0,1,0,,,,,2336,pg_toast,pg_toast_2620,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:07.924543-06,,,,1,0,0,0
1707243728.275590,4145,pg_toast,pg_toast_3466,0,0,1,0,,,,,4145,pg_toast,pg_toast_3466,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.600103-06,,,,1,0,0,0
1707243728.275590,2834,pg_toast,pg_toast_2609,0,0,1,0,,,,,2834,pg_toast,pg_toast_2609,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:06.120212-06,,,,1,0,0,0
1707243728.275590,3118,pg_catalog,pg_foreign_table,0,0,1,0,0,0,1,0,3118,pg_catalog,pg_foreign_table,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.6667-06,,2024-01-16 18:19:09.666974-06,,1,0,1,0
1707243728.275590,4163,pg_toast,pg_toast_2615,0,0,1,0,,,,,4163,pg_toast,pg_toast_2615,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.151046-06,,,,1,0,0,0
1707243728.275590,4177,pg_toast,pg_toast_1262,0,0,3,1,,,,,4177,pg_toast,pg_toast_1262,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-19 17:40:09.253641-06,,,,4,0,0,0
1707243728.275590,2966,pg_toast,pg_toast_2964,0,0,3,1,,,,,2966,pg_toast,pg_toast_2964,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-19 17:40:09.896268-06,,,,4,0,0,0
1707243728.275590,4185,pg_toast,pg_toast_1213,0,0,3,1,,,,,4185,pg_toast,pg_toast_1213,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-19 17:40:09.295063-06,,,,4,0,0,0
1707243728.275590,4175,pg_toast,pg_toast_1260,0,0,3,1,,,,,4175,pg_toast,pg_toast_1260,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-19 17:40:09.101377-06,,,,4,0,0,0
1707243728.275590,2846,pg_toast,pg_toast_2396,0,0,3,1,,,,,2846,pg_toast,pg_toast_2396,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-19 17:40:09.500793-06,,,,4,0,0,0
1707243728.275590,4169,pg_toast,pg_toast_3600,0,0,1,0,,,,,4169,pg_toast,pg_toast_3600,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:08.955154-06,,,,1,0,0,0
1707243728.275590,4147,pg_toast,pg_toast_3079,0,0,1,0,,,,,4147,pg_toast,pg_toast_3079,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.131389-06,,,,1,0,0,0
1707243728.275590,4149,pg_toast,pg_toast_2328,0,0,1,0,,,,,4149,pg_toast,pg_toast_2328,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.517662-06,,,,1,0,0,0
1707243728.275590,4151,pg_toast,pg_toast_1417,0,0,1,0,,,,,4151,pg_toast,pg_toast_1417,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.515164-06,,,,1,0,0,0
1707243728.275590,4173,pg_toast,pg_toast_1418,0,0,1,0,,,,,4173,pg_toast,pg_toast_1418,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.621193-06,,,,1,0,0,0
1707243728.275590,4153,pg_toast,pg_toast_3118,0,0,1,0,,,,,4153,pg_toast,pg_toast_3118,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.666938-06,,,,1,0,0,0
1707243728.275590,4167,pg_toast,pg_toast_3256,0,0,1,0,,,,,4167,pg_toast,pg_toast_3256,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.636823-06,,,,1,0,0,0
1707243728.275590,4181,pg_toast,pg_toast_6000,0,0,3,1,,,,,4181,pg_toast,pg_toast_6000,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-19 17:40:10.031269-06,,,,4,0,0,0
1707243728.275590,4143,pg_toast,pg_toast_826,0,0,1,0,,,,,4143,pg_toast,pg_toast_826,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.60746-06,,,,1,0,0,0
1707243728.275590,4155,pg_toast,pg_toast_3394,0,0,1,0,,,,,4155,pg_toast,pg_toast_3394,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:08.093231-06,,,,1,0,0,0
1707243728.275590,3598,pg_toast,pg_toast_3596,0,0,1,0,,,,,3598,pg_toast,pg_toast_3596,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.516509-06,,,,1,0,0,0
1707243728.275590,4060,pg_toast,pg_toast_3592,0,0,3,1,,,,,4060,pg_toast,pg_toast_3592,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-19 17:40:10.129296-06,,,,4,0,0,0
1707243728.275590,6175,pg_toast,pg_toast_3456,0,0,1,0,,,,,6175,pg_toast,pg_toast_3456,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:06.553916-06,,,,1,0,0,0
1707243728.275590,6244,pg_toast,pg_toast_6243,0,0,3,1,,,,,6244,pg_toast,pg_toast_6243,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-19 17:40:09.892012-06,,,,4,0,0,0
1707243728.275590,4165,pg_toast,pg_toast_3350,0,0,1,0,,,,,4165,pg_toast,pg_toast_3350,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.648328-06,,,,1,0,0,0
1707243728.275590,6228,pg_toast,pg_toast_6106,0,0,1,0,,,,,6228,pg_toast,pg_toast_6106,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.661529-06,,,,1,0,0,0
1707243728.275590,4183,pg_toast,pg_toast_6100,0,0,3,1,,,,,4183,pg_toast,pg_toast_6100,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-19 17:40:10.10288-06,,,,4,0,0,0
1707243728.275590,1260,pg_catalog,pg_authid,91,44022,326,87618,0,0,3,1,1260,pg_catalog,pg_authid,109,2024-02-06 12:21:08.217992-06,1047,43968,2024-02-06 12:22:08.303147-06,43968,0,0,0,0,0,15,0,0,0,2024-01-19 17:40:09.100845-06,,2024-01-19 17:40:09.10198-06,,4,0,4,0
1707243728.275590,24715,public,security,795,5838987,1143,933426,0,0,1,0,24715,public,security,155984,2024-02-06 12:21:36.953598-06,271282610,466092,2024-02-06 12:21:41.259656-06,467837,3425,174,0,143,31,3425,31,39,0,2024-01-16 18:19:05.534815-06,2024-01-16 17:23:17.736288-06,2024-01-16 18:19:05.845831-06,2024-01-16 17:23:18.692815-06,1,1,1,1
1707243728.275590,24718,pg_toast,pg_toast_24715,0,0,1,0,,,,,24718,pg_toast,pg_toast_24715,2,2024-01-16 17:22:34.347242-06,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:05.540484-06,,,,1,0,0,0
1707243728.275590,24608,public,holding,203010,394268,30318,754932,0,0,1,0,24608,public,holding,4,2024-01-16 17:37:55.756889-06,8857706,251783,2024-02-06 12:20:37.898352-06,4578092,4429505,515,671,9,506,4428922,1098,1660,652,2024-01-16 18:17:25.040223-06,2024-01-16 17:24:17.402141-06,2024-01-16 18:18:35.098636-06,2024-01-16 17:26:16.114126-06,1,1,1,1
1707243728.275590,24612,pg_toast,pg_toast_24608,0,0,1,0,,,,,24612,pg_toast,pg_toast_24608,2,2024-01-16 17:23:29.446216-06,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:17:25.068326-06,,,,1,0,0,0
1707243728.275590,24640,pg_toast,pg_toast_24636,0,0,1,0,,,,,24640,pg_toast,pg_toast_24636,2,2024-01-16 17:22:33.699407-06,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.349427-06,,,,1,0,0,0
1707243728.275590,3429,pg_catalog,pg_statistic_ext_data,0,0,1,0,0,0,1,0,3429,pg_catalog,pg_statistic_ext_data,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.630522-06,,2024-01-16 18:19:09.63391-06,,1,0,1,0
1707243728.275590,24726,public,taxrate,165,3477,35,2944,,,,,24726,public,taxrate,2,2024-01-16 18:27:37.363207-06,640,2413,2024-02-06 12:20:37.863587-06,2374,320,169,0,168,1,320,2,39,0,2024-01-16 18:19:07.586561-06,,2024-01-16 18:19:07.589105-06,2024-01-16 17:23:35.171883-06,1,0,1,1
1707243728.275590,24707,pg_toast,pg_toast_24704,47,449067,6,415420,,,,,24707,pg_toast,pg_toast_24704,2,2024-01-16 17:24:38.907381-06,0,5210,2024-01-23 13:23:42.966863-06,10710,255000,0,0,0,0,255000,0,255000,0,2024-01-16 18:19:02.030067-06,2024-01-16 17:26:28.593972-06,,,1,1,0,0
1707243728.275590,24702,pg_toast,pg_toast_24699,0,0,1,0,,,,,24702,pg_toast,pg_toast_24699,2,2024-01-16 17:22:33.820652-06,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:06.396952-06,,,,1,0,0,0
1707243728.275590,24685,pg_toast,pg_toast_24682,0,0,1,0,,,,,24685,pg_toast,pg_toast_24682,2,2024-01-16 17:23:23.454004-06,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:18:35.472276-06,,,,1,0,0,0
1707243728.275590,24694,pg_toast,pg_toast_24690,0,0,1,0,,,,,24694,pg_toast,pg_toast_24690,2,2024-01-16 17:22:36.25731-06,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:18:57.669067-06,,,,1,0,0,0
1707243728.275590,24651,pg_toast,pg_toast_24648,0,0,1,0,,,,,24651,pg_toast,pg_toast_24648,2,2024-01-16 17:30:44.56795-06,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:11:39.913091-06,,,,1,0,0,0
1707243728.275590,1418,pg_catalog,pg_user_mapping,0,0,2,0,0,0,1,0,1418,pg_catalog,pg_user_mapping,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.62072-06,,2024-01-16 18:19:09.621302-06,,1,0,1,0
1707243728.275590,6100,pg_catalog,pg_subscription,0,0,8,268,0,0,3,1,6100,pg_catalog,pg_subscription,3027,2024-02-06 12:21:08.196095-06,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-19 17:40:10.094275-06,,2024-01-19 17:40:10.102983-06,,4,0,4,0
1707243728.275590,1249,pg_catalog,pg_attribute,954,389842,584,815469,,,,,1249,pg_catalog,pg_attribute,187,2024-01-23 13:13:05.191426-06,901,381615,2024-02-06 12:22:08.302132-06,866045,2849,0,0,0,0,3631,600,0,600,2024-01-16 18:19:05.350807-06,2024-01-23 13:01:30.606544-06,2024-01-16 18:19:05.420726-06,2024-01-16 16:55:16.504863-06,1,2,1,1
1707243728.275590,1255,pg_catalog,pg_proc,939,51901,476,104960,53,329,38,309,1255,pg_catalog,pg_proc,0,,0,45211,2024-02-06 12:22:08.298072-06,58597,25,0,0,0,0,3322,0,0,0,2024-01-16 18:19:04.293618-06,,2024-01-16 18:19:04.413219-06,,1,0,1,0
1707243728.275590,1259,pg_catalog,pg_class,1627,1620560,581,651362,,,,,1259,pg_catalog,pg_class,90001,2024-02-06 12:21:45.194448-06,32814756,296880,2024-02-06 12:22:08.303147-06,269906,454,176,0,86,89,521,50,0,44,2024-01-16 18:19:07.027424-06,2024-01-23 13:09:30.811352-06,2024-01-16 18:19:07.039059-06,2024-01-16 17:23:31.531495-06,1,2,1,1
1707243728.275590,2604,pg_catalog,pg_attrdef,0,0,4,6,0,0,1,0,2604,pg_catalog,pg_attrdef,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.578525-06,,2024-01-16 18:19:09.588625-06,,1,0,1,0
1707243728.275590,2606,pg_catalog,pg_constraint,155,32325,258,38785,0,0,1,0,2606,pg_catalog,pg_constraint,4,2024-01-23 13:41:08.712638-06,832,20219,2024-02-06 12:21:08.2554-06,49487,96,0,0,0,0,208,0,0,0,2024-01-16 18:19:07.357706-06,,2024-01-16 18:19:07.384249-06,2024-01-16 17:37:58.330927-06,1,0,1,1
1707243728.275590,2611,pg_catalog,pg_inherits,0,0,4,14,,,,,2611,pg_catalog,pg_inherits,8,2024-01-23 13:41:08.712638-06,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.542919-06,,2024-01-16 18:19:09.543076-06,,1,0,1,0
1707243728.275590,2610,pg_catalog,pg_index,305,152540,380,200775,,,,,2610,pg_catalog,pg_index,322,2024-02-06 12:21:08.272988-06,45185,156015,2024-02-06 12:22:08.303147-06,165504,125,0,0,0,0,222,67,0,67,2024-01-16 18:19:07.556024-06,,2024-01-16 18:19:07.560136-06,,1,0,1,0
1707243728.275590,2617,pg_catalog,pg_operator,357,493449,314,169434,,,,,2617,pg_catalog,pg_operator,0,,0,69916,2024-02-06 12:22:08.298072-06,713415,0,0,0,0,0,799,0,0,0,2024-01-16 18:19:07.009226-06,,2024-01-16 18:19:07.020654-06,,1,0,1,0
1707243728.275590,2753,pg_catalog,pg_opfamily,6,6,2,0,,,,,2753,pg_catalog,pg_opfamily,0,,0,0,,0,0,0,0,0,0,146,0,0,0,2024-01-16 18:19:08.236379-06,,2024-01-16 18:19:08.237053-06,,1,0,1,0
1707243728.275590,2616,pg_catalog,pg_opclass,179,327197,378,146934,,,,,2616,pg_catalog,pg_opclass,34,2024-01-23 13:13:05.191426-06,34,101747,2024-02-06 12:22:08.303147-06,734020,0,0,0,0,0,177,0,0,0,2024-01-16 18:19:07.778466-06,,2024-01-16 18:19:07.779431-06,,1,0,1,0
1707243728.275590,2601,pg_catalog,pg_am,147,50983,5,9,,,,,2601,pg_catalog,pg_am,51113,2024-02-06 12:22:08.303147-06,51113,8,2024-01-23 13:41:08.712638-06,8,0,0,0,0,0,7,0,0,0,2024-01-16 18:19:09.493536-06,,2024-01-16 18:19:09.493735-06,,1,0,1,0
1707243728.275590,2602,pg_catalog,pg_amop,247,141670,331,157240,,,,,2602,pg_catalog,pg_amop,0,,0,68427,2024-02-06 12:22:08.298072-06,162382,0,0,0,0,0,945,0,0,0,2024-01-16 18:19:07.149461-06,,2024-01-16 18:19:07.211301-06,,1,0,1,0
1707243728.275590,2603,pg_catalog,pg_amproc,166,82756,429,205990,,,,,2603,pg_catalog,pg_amproc,34,2024-01-23 13:13:05.191426-06,119,82749,2024-02-06 12:22:08.302132-06,246523,0,0,0,0,0,696,0,0,0,2024-01-16 18:19:07.460341-06,,2024-01-16 18:19:07.466506-06,,1,0,1,0
1707243728.275590,2612,pg_catalog,pg_language,21,84,36,158,0,0,1,0,2612,pg_catalog,pg_language,0,,0,96,2024-02-06 11:26:18.374696-06,96,0,0,0,0,0,4,0,0,0,2024-01-16 18:19:09.489347-06,,2024-01-16 18:19:09.490038-06,,1,0,1,0
1707243728.275590,2995,pg_catalog,pg_largeobject_metadata,0,0,1,0,,,,,2995,pg_catalog,pg_largeobject_metadata,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.628284-06,,2024-01-16 18:19:09.628336-06,,1,0,1,0
1707243728.275590,2600,pg_catalog,pg_aggregate,29,1132,50,2180,0,0,1,0,2600,pg_catalog,pg_aggregate,0,,0,1149,2024-02-06 12:21:08.2554-06,1149,0,0,0,0,0,157,0,0,0,2024-01-16 18:19:08.40695-06,,2024-01-16 18:19:08.429474-06,,1,0,1,0
1707243728.275590,3381,pg_catalog,pg_statistic_ext,0,0,42,35383,0,0,1,0,3381,pg_catalog,pg_statistic_ext,4,2024-01-23 13:41:08.712638-06,0,17603,2024-02-06 12:22:08.298072-06,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.623597-06,,2024-01-16 18:19:09.624058-06,,1,0,1,0
1707243728.275590,2618,pg_catalog,pg_rewrite,39,1428,6,2564,39,1117,5,1620,2618,pg_catalog,pg_rewrite,0,,0,1418,2024-02-06 12:22:08.298072-06,1422,0,0,0,0,0,143,0,0,0,2024-01-16 18:19:07.046802-06,,2024-01-16 18:19:07.049845-06,,1,0,1,0
1707243728.275590,2620,pg_catalog,pg_trigger,148,34464,208,42878,0,0,1,0,2620,pg_catalog,pg_trigger,0,,0,16472,2024-02-06 12:10:56.387661-06,123334,196,0,0,0,0,196,0,0,0,2024-01-16 18:19:07.903374-06,,2024-01-16 18:19:07.925869-06,2024-01-16 18:03:58.462196-06,1,0,1,2
1707243728.275590,3466,pg_catalog,pg_event_trigger,0,0,3,317,0,0,1,0,3466,pg_catalog,pg_event_trigger,0,,0,318,2024-01-23 13:23:45.104445-06,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.599634-06,,2024-01-16 18:19:09.600177-06,,1,0,1,0
1707243728.275590,2609,pg_catalog,pg_description,48,3,1,0,0,0,1,0,2609,pg_catalog,pg_description,0,,0,0,,0,0,0,0,0,0,4983,0,0,0,2024-01-16 18:19:06.108686-06,,2024-01-16 18:19:06.251092-06,,1,0,1,0
1707243728.275590,2605,pg_catalog,pg_cast,87,109428,83,671098,,,,,2605,pg_catalog,pg_cast,0,,0,660205,2024-02-06 12:22:08.298072-06,109503,0,0,0,0,0,229,0,0,0,2024-01-16 18:19:08.258282-06,,2024-01-16 18:19:08.258844-06,,1,0,1,0
1707243728.275590,3501,pg_catalog,pg_enum,0,0,3,0,,,,,3501,pg_catalog,pg_enum,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.664791-06,,2024-01-16 18:19:09.664854-06,,1,0,1,0
1707243728.275590,2615,pg_catalog,pg_namespace,49,16508,117,39385,0,0,1,0,2615,pg_catalog,pg_namespace,141,2024-02-06 12:21:08.2554-06,493,27407,2024-02-06 12:22:08.298072-06,15585,0,0,0,0,0,4,0,0,0,2024-01-16 18:19:09.150364-06,,2024-01-16 18:19:09.151247-06,,1,0,1,0
1707243728.275590,2607,pg_catalog,pg_conversion,6,6,3,0,,,,,2607,pg_catalog,pg_conversion,0,,0,0,,0,0,0,0,0,0,128,0,0,0,2024-01-16 18:19:08.166356-06,,2024-01-16 18:19:08.167221-06,,1,0,1,0
1707243728.275590,2608,pg_catalog,pg_depend,53,2050,67,7646,,,,,2608,pg_catalog,pg_depend,0,,0,0,,0,1750,0,0,0,0,2549,340,0,340,2024-01-16 18:19:06.878247-06,2024-01-23 12:39:30.125968-06,2024-01-16 18:19:06.88276-06,2024-01-16 18:03:58.703354-06,1,1,1,3
1707243728.275590,1262,pg_catalog,pg_database,64,404330,169,498538,0,0,3,1,1262,pg_catalog,pg_database,26513,2024-02-06 12:21:08.223992-06,131962,377829,2024-02-06 12:22:08.303147-06,377824,2,0,1,0,0,5,0,0,0,2024-01-19 17:40:09.251876-06,,2024-01-19 17:40:09.254081-06,,4,0,4,0
1707243728.275590,2964,pg_catalog,pg_db_role_setting,0,0,44,865228,0,0,3,1,2964,pg_catalog,pg_db_role_setting,1,2024-01-16 16:53:47.114083-06,0,432632,2024-02-06 12:22:08.303147-06,0,0,0,0,0,0,0,0,0,0,2024-01-19 17:40:09.89179-06,,2024-01-19 17:40:09.896377-06,,4,0,4,0
1707243728.275590,1213,pg_catalog,pg_tablespace,96,11138,173,22153,0,0,3,1,1213,pg_catalog,pg_tablespace,3,2024-01-16 19:23:15.779882-06,6,11195,2024-02-06 12:22:08.298072-06,11195,0,0,0,0,0,2,0,0,0,2024-01-19 17:40:09.294029-06,,2024-01-19 17:40:09.29544-06,,4,0,4,0
