ctime,datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,session_time,active_time,idle_in_transaction_time,sessions,sessions_abandoned,sessions_fatal,sessions_killed,stats_reset
1707241686.811363,0,,0,0,0,1069,1918098,561103,429257,2,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241686.811363,5,postgres,0,59563,0,4837,2177758,26235691,421307,0,0,0,0,0,0,0,,,0,0,12326.317,8005.233,0,6,0,0,0,
1707241686.811363,30444,dbt7,0,82405,10,46416880,2160052131,13118394009,1572592997,36950451,6241,1412596,0,929,37259597158,0,,,0,0,257429303.311,256859724.848,0,1672,0,0,0,
1707241686.811363,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241686.811363,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241686.811363,24576,dbt5,11,86795,9617,465571842,336945067,34092905402,265457622,585548486,20490,3508,0,55,22081282048,0,,,0,0,156348377.409,87112223.888,22070.462,10455,27,4,0,
1707241746.797092,0,,0,0,0,1069,1918515,561241,429355,2,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241746.797092,5,postgres,0,59565,0,4837,2177831,26236572,421321,0,0,0,0,0,0,0,,,0,0,12326.317,8005.233,0,6,0,0,0,
1707241746.797092,30444,dbt7,0,82407,10,46416880,2160052213,13118395154,1572593011,36950451,6241,1412596,0,929,37259597158,0,,,0,0,257429303.311,256859724.848,0,1672,0,0,0,
1707241746.797092,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241746.797092,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241746.797092,24576,dbt5,6,86907,9619,465626598,338998847,34098821750,267481664,585548541,20542,3509,0,55,22081282048,0,,,0,0,156550321.299,87170975.022,22081.549,10469,27,4,0,
1707241806.932981,0,,0,0,0,1069,1919213,561438,429517,2,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241806.932981,5,postgres,0,59567,0,4837,2177904,26237453,421335,0,0,0,0,0,0,0,,,0,0,12326.317,8005.233,0,6,0,0,0,
