ctime,datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,session_time,active_time,idle_in_transaction_time,sessions,sessions_abandoned,sessions_fatal,sessions_killed,stats_reset
1719466329.100680,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719466329.100680,4212858,dbt5,0,2712144,4989,1084972869,5879693420,60737071280,7852638725,5855372998,496185,28025,0,349,282114736128,0,,,0,0,703597467.385,602790187.119,1558322.915,10072,180,0,0,
1719466389.114095,0,,0,0,0,221,39546453,17527505,8513692,4,0,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719466389.114095,5,postgres,0,1420541,0,617,51896668,621494427,9965316,0,0,0,0,0,0,0,,,0,0,136361.865,71374.839,0,13,0,0,0,
1719466389.114095,4263817,dbt7,10,1384534,194,12015664,1867376605,13304013102,869315244,301436761,18912,34231,0,1204,41883439378,0,,,0,0,177236049.417,98334270.174,0,19886,0,0,0,
1719466389.114095,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719466389.114095,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719466389.114095,4212858,dbt5,0,2712256,4989,1084972869,5879697508,60737133104,7852639509,5855372998,496185,28025,0,349,282114736128,0,,,0,0,703597467.385,602790187.119,1558322.915,10072,180,0,0,
1719466449.122400,0,,0,0,0,221,39549524,17528207,8514384,4,0,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719466449.122400,5,postgres,0,1420653,0,617,51900756,621543427,9966100,0,0,0,0,0,0,0,,,0,0,136361.865,71374.839,0,13,0,0,0,
