Time,UID,PID,%usr,%system,%guest,%wait,%CPU,CPU,minflt/s,majflt/s,VSZ,RSS,%MEM,StkSize,StkRef,kB_rd/s,kB_wr/s,kB_ccwr/s,iodelay,cswch/s,nvcswch/s,threads,fd-nr,Command
1719457604,0,699,0.00,0.00,0.00,0.00,0.00,49,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.02,0.00,1,-1,kworker/49:1H-kblockd
1719457604,0,703,0.00,0.00,0.00,0.00,0.00,34,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.07,0.00,1,-1,kworker/34:1H-kblockd
1719457604,0,802,0.00,0.00,0.00,0.00,0.00,15,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.02,0.00,1,-1,kworker/15:1H-kblockd
1719457604,0,869,0.00,0.00,0.00,0.00,0.00,13,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.30,0.10,1,-1,jbd2/sda3-8
1719457604,0,1195,0.00,0.00,0.00,0.00,0.00,7,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.03,0.00,1,-1,kworker/7:1H-kblockd
1719457604,1001,2027,0.00,0.00,0.00,0.00,0.00,28,0.00,0.00,19300,6900,0.00,132,28,0.00,0.00,0.00,0,0.23,0.00,1,29,/lib/systemd/systemd --user
1719457604,0,6909,0.00,0.00,0.00,0.00,0.00,29,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,9.16,0.00,1,-1,xfsaild/sdb
1719457604,0,6919,0.00,0.02,0.00,0.00,0.02,2,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,17.72,0.00,1,-1,xfsaild/dm-0
1719457604,1001,550334,0.02,0.00,0.00,0.00,0.02,6,0.18,0.00,238052,70320,0.03,136,32,0.00,1.33,1.06,0,1.08,0.00,3,17,/home/markwkm/.virtualenvs/buildbot/bin/python -c from twisted.scripts import twistd; twistd.run() --no_save --logfile=twistd.log --python=buildbot.tac
1719457604,0,688561,0.00,0.00,0.00,0.00,0.00,20,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.12,0.00,1,-1,kworker/20:1-events
1719457604,0,720041,0.00,0.00,0.00,0.00,0.00,31,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.12,0.00,1,-1,kworker/31:0H-kblockd
1719457604,0,799562,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.43,0.00,1,-1,kworker/2:1-events
