Time,UID,PID,%usr,%system,%guest,%wait,%CPU,CPU,minflt/s,majflt/s,VSZ,RSS,%MEM,StkSize,StkRef,kB_rd/s,kB_wr/s,kB_ccwr/s,iodelay,cswch/s,nvcswch/s,threads,fd-nr,Command
1682719717,26,16439,1.18,0.53,0.00,12.78,1.71,0,85.45,0.00,451980,160568,0.98,132,52,19.14,778.07,0.00,0,60.81,37.12,1,60,"postgres: postgres dbt2 192.168.122.160(41636) idle"
1682719717,26,16440,1.33,0.48,0.00,14.34,1.81,1,79.91,0.00,452156,159900,0.98,132,52,52.50,633.59,0.00,0,61.90,36.73,1,65,"postgres: postgres dbt2 192.168.122.160(41640) idle"
1682719717,26,16441,1.31,0.55,0.00,14.87,1.86,2,78.35,0.00,452036,159936,0.98,132,52,25.12,895.43,0.00,0,61.60,39.29,1,63,"postgres: postgres dbt2 192.168.122.160(41654) idle"
1682719717,26,16442,1.11,0.53,0.00,13.14,1.64,1,95.93,0.00,451940,160216,0.98,132,52,14.82,667.09,0.00,0,60.23,36.10,1,61,"postgres: postgres dbt2 192.168.122.160(41668) idle"
1682719717,26,16443,1.18,0.52,0.00,12.51,1.69,0,76.46,0.00,452024,160288,0.98,132,52,29.24,817.94,0.00,0,60.84,33.51,1,64,"postgres: postgres dbt2 192.168.122.160(41670) idle"
1682719717,26,16444,1.10,0.52,0.00,13.64,1.61,0,96.58,0.00,452036,158660,0.97,132,52,19.47,642.76,0.00,0,59.83,31.40,1,66,"postgres: postgres dbt2 192.168.122.160(41672) idle"
1682719717,26,16445,1.31,0.53,0.00,14.21,1.84,0,76.21,0.00,452108,159248,0.97,132,52,23.86,828.18,0.00,0,61.56,33.59,1,62,"postgres: postgres dbt2 192.168.122.160(41676) idle"
1682719717,26,16446,1.28,0.48,0.00,13.06,1.76,1,81.56,0.00,452136,159380,0.97,132,52,16.95,703.37,0.00,0,62.27,31.70,1,65,"postgres: postgres dbt2 192.168.122.160(41682) idle"
1682719717,26,16447,1.13,0.55,0.00,13.42,1.68,2,80.10,0.00,452040,159760,0.98,132,52,27.25,714.67,0.00,0,59.71,29.96,1,64,"postgres: postgres dbt2 192.168.122.160(41692) idle"
1682719717,26,16448,1.05,0.55,0.00,12.76,1.59,2,81.72,0.00,452100,158648,0.97,132,52,15.75,752.55,0.00,0,60.81,32.21,1,63,"postgres: postgres dbt2 192.168.122.160(41698) idle"
1682719717,26,16449,1.20,0.56,0.00,14.60,1.76,0,96.39,0.00,452092,160544,0.98,132,52,17.61,808.24,0.00,0,59.59,44.64,1,61,"postgres: postgres dbt2 192.168.122.160(41704) idle"
1682719717,26,16450,1.26,0.55,0.00,13.92,1.81,0,75.48,0.00,452128,159736,0.98,132,52,21.13,916.30,0.00,0,61.27,33.49,1,62,"postgres: postgres dbt2 192.168.122.160(41716) idle"
1682719717,26,16451,1.15,0.52,0.00,12.44,1.66,0,75.21,0.00,452136,160184,0.98,132,52,16.75,795.75,0.00,0,61.04,37.91,1,61,"postgres: postgres dbt2 192.168.122.160(41718) idle"
1682719717,26,16452,1.05,0.48,0.00,10.95,1.53,2,81.36,0.00,452028,160140,0.98,132,52,18.21,743.11,0.00,0,59.46,26.90,1,63,"postgres: postgres dbt2 192.168.122.160(41722) idle"
1682719717,26,16453,1.26,0.60,0.00,15.30,1.86,3,76.76,0.00,452100,159588,0.97,132,52,28.18,808.37,0.00,0,64.43,35.29,1,61,"postgres: postgres dbt2 192.168.122.160(41730) idle"
1682719717,26,16454,1.10,0.48,0.00,13.13,1.58,1,82.94,0.00,452068,158492,0.97,132,52,15.09,708.02,0.00,0,58.07,37.78,1,64,"postgres: postgres dbt2 192.168.122.160(41746) idle"
1682719717,26,16455,1.33,0.53,0.00,14.55,1.86,2,86.69,0.00,451996,160424,0.98,132,48,19.54,752.02,0.00,0,62.62,34.94,1,64,"postgres: postgres dbt2 192.168.122.160(41754) idle"
1682719717,26,16456,1.26,0.52,0.00,14.29,1.78,1,92.97,0.00,451944,160432,0.98,132,52,20.80,710.68,0.00,0,59.54,38.83,1,63,"postgres: postgres dbt2 192.168.122.160(41760) idle"
