ctime,datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,session_time,active_time,idle_in_transaction_time,sessions,sessions_abandoned,sessions_fatal,sessions_killed,stats_reset
1719458923.658794,4263817,dbt7,4,1363436,191,11982540,1431075587,10429617795,714529394,301436495,18598,34231,0,1042,35673005986,0,,,0,0,167236979.231,88345458.097,0,17747,0,0,0,
1719458923.658794,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458923.658794,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458923.658794,4212858,dbt5,0,2698358,4989,1084972869,5879190231,60729461408,7852542223,5855372998,496185,28025,0,349,282114736128,0,,,0,0,703597467.385,602790187.119,1558322.915,10072,180,0,0,
1719458983.666502,0,,0,0,0,221,39144480,17432677,8422979,4,0,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458983.666502,5,postgres,0,1406755,0,617,51393479,615463052,9868814,0,0,0,0,0,0,0,,,0,0,136361.865,71374.839,0,13,0,0,0,
1719458983.666502,4263817,dbt7,5,1363573,191,11982540,1431087090,10429687849,714533763,301436495,18598,34231,0,1042,35673005986,0,,,0,0,167237064.748,88345493.646,0,17761,0,0,0,
1719458983.666502,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458983.666502,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458983.666502,4212858,dbt5,0,2698470,4989,1084972869,5879194319,60729523232,7852543007,5855372998,496185,28025,0,349,282114736128,0,,,0,0,703597467.385,602790187.119,1558322.915,10072,180,0,0,
1719459043.676953,0,,0,0,0,221,39147677,17433449,8423700,4,0,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719459043.676953,5,postgres,0,1406867,0,617,51397567,615512052,9869598,0,0,0,0,0,0,0,,,0,0,136361.865,71374.839,0,13,0,0,0,
1719459043.676953,4263817,dbt7,6,1363722,191,11982540,1431100496,10429760147,714539239,301436495,18598,34231,0,1042,35673005986,0,,,0,0,167237179.517,88345541.964,0,17780,0,0,0,
1719459043.676953,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719459043.676953,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719459043.676953,4212858,dbt5,0,2698580,4989,1084972869,5879198334,60729583952,7852543777,5855372998,496185,28025,0,349,282114736128,0,,,0,0,703597467.385,602790187.119,1558322.915,10072,180,0,0,
1719459103.689101,0,,0,0,0,221,39150805,17434188,8424406,4,0,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719459103.689101,5,postgres,0,1406977,0,617,51401582,615560177,9870368,0,0,0,0,0,0,0,,,0,0,136361.865,71374.839,0,13,0,0,0,
1719459103.689101,4263817,dbt7,5,1363867,191,11982540,1431113465,10429832174,714544447,301436495,18598,34231,0,1042,35673005986,0,,,0,0,167237281.856,88345587.394,0,17796,0,0,0,
1719459103.689101,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719459103.689101,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719459103.689101,4212858,dbt5,0,2698692,4989,1084972869,5879202422,60729645776,7852544561,5855372998,496185,28025,0,349,282114736128,0,,,0,0,703597467.385,602790187.119,1558322.915,10072,180,0,0,
1719459163.699238,0,,0,0,0,221,39153962,17434921,8425119,4,0,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719459163.699238,5,postgres,0,1407089,0,617,51405670,615609177,9871152,0,0,0,0,0,0,0,,,0,0,136361.865,71374.839,0,13,0,0,0,
1719459163.699238,4263817,dbt7,5,1364013,191,11982540,1431126908,10429903388,714549968,301436495,18598,34231,0,1042,35673005986,0,,,0,0,167237396.091,88345637.015,0,17814,0,0,0,
1719459163.699238,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719459163.699238,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
