ctime,name,blks_zeroed,blks_hit,blks_read,blks_written,blks_exists,flushes,truncates,stats_reset
1719464204.594175,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464264.604945,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719464264.604945,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719464264.604945,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719464264.604945,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464264.604945,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464264.604945,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719464264.604945,Xact,705,89826475,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719464264.604945,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464324.607738,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719464324.607738,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719464324.607738,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719464324.607738,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464324.607738,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464324.607738,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719464324.607738,Xact,705,89826475,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719464324.607738,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464384.622677,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719464384.622677,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719464384.622677,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719464384.622677,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464384.622677,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464384.622677,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719464384.622677,Xact,705,89826475,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719464384.622677,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464444.632897,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719464444.632897,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719464444.632897,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719464444.632897,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464444.632897,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464444.632897,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719464444.632897,Xact,705,89826475,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719464444.632897,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464504.644984,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719464504.644984,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719464504.644984,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719464504.644984,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464504.644984,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464504.644984,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719464504.644984,Xact,705,89826475,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719464504.644984,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464564.655229,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719464564.655229,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719464564.655229,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719464564.655229,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464564.655229,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464564.655229,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719464564.655229,Xact,705,89826475,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719464564.655229,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464624.662001,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719464624.662001,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719464624.662001,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719464624.662001,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464624.662001,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464624.662001,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719464624.662001,Xact,705,89826475,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719464624.662001,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464684.672041,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719464684.672041,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719464684.672041,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719464684.672041,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464684.672041,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464684.672041,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719464684.672041,Xact,705,89826475,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719464684.672041,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464744.680680,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719464744.680680,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719464744.680680,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719464744.680680,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464744.680680,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464744.680680,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719464744.680680,Xact,705,89826495,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719464744.680680,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464804.695956,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719464804.695956,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719464804.695956,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719464804.695956,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464804.695956,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464804.695956,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719464804.695956,Xact,705,89826495,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719464804.695956,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
